id,renewal,incentives
7126,0.9645647459222688,292.8014617760665
82176,0.9506347221989088,315.15438131352647
53475,0.7236839113959778,577.8321768901087
88108,0.9906217283279996,259.81796149488605
65166,0.9720440126217552,270.8851101658129
65378,0.9521249456325852,312.5600171925937
47119,0.9697003388700326,285.50577758410697
64338,0.9867136415004204,264.1886762041637
48872,0.9319503943494504,353.0618671604977
26061,0.9881570703128518,262.553940130475
78191,0.9828962165552416,268.632741317628
108224,0.9838981813245534,267.4489312361575
47646,0.8738568922954868,256.36493576883584
63423,0.9770626376697652,275.7854640370533
109453,0.9466338170895342,322.3952428619405
43299,0.9871314917388312,263.7129328595581
86879,0.97466336167355,278.8637711817332
51882,0.9766294417436072,276.33513830160064
84497,0.37787591717362257,486.9644102289372
19699,0.9085046762587012,422.39640183458897
52164,0.9469701502275848,321.77043567949653
36055,0.9247063809394368,371.1903863021701
17844,0.9806223677071404,271.3668706979804
12006,0.9769359195465248,275.9459741412377
51731,0.9856802929208316,265.3741126963048
101823,0.914223778707715,402.27588631634273
70611,0.9799577142125756,272.17884137578517
57291,0.738259579560793,625.4321389158686
3315,0.9294482474344276,359.06146968101655
6841,0.9479937527525676,319.8874678990883
95636,0.7659556967262366,538.3623538972317
89508,0.9855067446385392,265.5744613032064
78357,0.9710641556095138,283.6422814929906
30363,0.9867098592964578,264.19299273603684
65880,0.975262837491779,278.08681770096473
79166,0.923012174119541,375.7878992315916
16883,0.8552775583225609,698.2155518558737
19400,0.9837141207284191,267.66544570736266
97846,0.9731122306695276,280.8988993151689
35938,0.952986004191159,311.08512837661794
109739,0.9744840003714504,279.09726177909323
7542,0.9286070097403708,361.1382703757428
62506,0.9882522689229206,262.446974792559
106686,0.9700774582449856,284.98749623302217
22500,0.9820929149592214,269.5910218885939
73566,0.9690717820287199,286.37476104831285
34462,0.9894132202259156,261.15091838902566
109,0.970702743025724,284.1332092098955
82344,0.9776281525350216,275.0718556624149
70324,0.977437712866454,275.3116628107129
47235,0.9891738870997666,261.4168463834559
78355,0.9615644269206548,297.28105972674854
97012,0.9246575335300348,371.3208804873293
103271,0.9894397822234912,261.12144485513284
54640,0.977919287025638,274.7062283528391
18452,0.9176674224635152,391.3263555428648
80733,0.9515431932100884,313.566428702733
22069,0.9440643005325332,327.27162026546716
63586,0.9788624096579376,273.52992708100527
63069,0.9777090189205032,274.97017978321367
66451,0.9760791576427958,277.0372544361219
5163,0.9872488190829276,263.5797198464244
6542,0.9885316805063172,262.13363746071127
79333,0.9856028371995734,265.4634849130034
8752,0.9816241868494202,270.15400767727965
37396,0.992105941987662,258.20301672111555
27502,0.9447333654885836,325.98401929059713
65597,0.9677659024739212,288.20104510796284
50178,0.9789168212837293,273.46234288364747
51709,0.9150310301794304,399.6367828978583
32294,0.9682465986925872,287.5254736350646
76360,0.9763900807451624,276.6400069535769
51635,0.986393303889258,264.55479688561314
103391,0.14744441820100446,251.0
59747,0.7322699297377083,251.0
21498,0.9662545068216672,290.3507933450709
18771,0.9778904252946488,274.7424222823954
34501,0.9290472081480295,264.6735638767948
77807,0.9671177403598664,289.11816486228304
26350,0.8844434205882091,512.2901367465769
105355,0.9437077010994552,327.96315247073477
5469,0.9835720351305708,267.83287926576173
23826,0.5193386101906691,549.820316766341
9399,0.9778791315740576,274.75658894082983
44862,0.9503211581422024,315.707160040182
104114,0.9814010856036728,270.4229719257853
20407,0.925470371388454,369.1645215128126
7541,0.988495477496098,262.17418598208917
72892,0.9782226445208048,274.3265025172802
81994,0.9836044302940964,267.79468264372485
111007,0.9857685183958492,265.2724022791673
83350,0.9840339138425336,267.2895203797103
55682,0.9646208410376892,292.71928847668715
26680,0.988221472707672,262.48156524989315
109949,0.9766221980625772,276.3443526151631
12482,0.9830022372448918,268.5068771183772
108210,0.9857452501640412,265.29921792904213
35717,0.992358521955646,257.93062250174114
74030,0.951332654619108,313.9326537918928
18407,0.9016146403035248,450.6114871115401
113337,0.9283545318913924,361.7676472779528
81673,0.96809942240487,287.7319026098807
80808,0.9873726545446488,263.4392932366933
87300,0.979969862070654,272.163948436734
113610,0.9877594705064536,263.0018058163257
68221,0.9813041448579044,270.5400433156701
32307,0.98332427091532,268.12545157959374
53974,0.9742825229708536,279.3602061168913
80255,0.9653339695380824,291.67956901783054
37547,0.933444454761756,349.60029586688415
62782,0.9812156750864204,270.64699126969015
60206,0.9778544314896966,274.78757633174746
109533,0.9854204548539982,265.6742119838594
31952,0.6379258964104574,629.7151329134356
31266,0.9664487946851288,270.0870177467551
49517,0.9325808530037362,351.5904756430381
52843,0.9688178587844649,286.72765259967014
107949,0.9541624995456972,309.0977566862164
50424,0.8851773711810894,546.0069026286295
28080,0.9770979001148864,275.74082853802133
63289,0.8379420700195845,654.2793205084531
59792,0.919744694059095,263.30058634838235
8600,0.97851419616443,273.96275202684023
30415,0.9796412440819188,272.56752708146144
92033,0.9765149976277092,276.48080129229265
51339,0.9653888107591541,291.59998684684757
104556,0.9878135436884564,262.94078913752935
67550,0.96428039264156,293.2188784608762
71744,0.9327729677815332,351.14523240941287
49589,0.9715086797694156,270.80822631855824
17018,0.9378901947743468,339.793368851677
34936,0.8286623033050062,554.4790535603695
110058,0.9890685447653386,261.5341003912159
67668,0.975596510622505,277.65663529702783
75859,0.9851837752624364,265.9482760852593
38878,0.955281210907155,307.23708791541435
107894,0.983782690820442,267.58179419706585
63438,0.971245912897464,283.3961723149693
75713,0.9889826977886049,261.629747943284
15713,0.9805300607860322,271.4792863089539
34402,0.9666543699595338,289.7782204379502
40084,0.986227610485808,264.7446508387436
64940,0.9463542912425306,322.91684890792186
66279,0.9859879906189843,265.0197916952054
77818,0.9702091293519411,284.80708030589915
63889,0.9844607025323809,266.789797993175
48861,0.980358198132163,271.6888892808936
26520,0.9694388998948932,285.8664368851854
66559,0.9872528807376711,263.5751168435146
24068,0.7730302667915601,476.1283759343731
20211,0.9574886898490566,303.64594854622936
86715,0.9766631181276666,276.29231133864755
68601,0.9835656125403855,267.8404432552217
95696,0.9668249744031184,289.53476951742266
60049,0.9718247171950638,282.615903837231
7620,0.930036068165193,357.6284584993182
42468,0.9772268330854668,275.5778019195751
106475,0.9548534867822064,307.9451861490001
43145,0.9837841293610654,267.5830402062384
102597,0.9790469141621544,273.3011249122503
93680,0.9606217767270396,298.72370623147225
37065,0.8823334498573893,568.9535080116553
49472,0.9797679227503042,272.41178025158655
45364,0.7203472712012109,879.5183422009727
112287,0.9561549191959936,305.8031607435264
90044,0.9481293229768776,319.640151176701
40999,0.976243246459913,276.82743116998296
93637,0.9844511395809517,266.80097074058443
47689,0.9849712503154816,266.19495284246807
15068,0.9828373352788288,268.7027028243549
67323,0.9869381776411894,263.9327751877104
285,0.9610743374090542,269.3212974672533
76543,0.9805617112151642,271.44072864746994
52901,0.7691897661351718,672.8246652311977
10299,0.9786606707064788,273.78044630233364
8199,0.598134384260532,579.3749384002978
10875,0.8179318420674484,604.249593200372
36812,0.9762698047137858,276.7935084649913
110,0.8419614912788617,610.6313445200431
25682,0.8537421872968276,505.4075406815715
7331,0.8979522230782613,467.83936132646545
76947,0.9182442171934702,263.0786756461839
28303,0.971551192886098,282.98397882505947
32212,0.8939120768766871,489.0998519275539
18692,0.9783946081796924,274.11181281501007
75865,0.988414316990224,262.26514161618326
74466,0.9541449189541108,309.12722142461644
81378,0.9645734463342208,292.78871263585097
85492,0.854170169803027,253.3023877709629
67992,0.93604303118121,343.7817713485272
12527,0.9872596183088316,263.56746652289723
48212,0.9146260262273092,400.9550961178984
61180,0.9778997859697364,274.7306826698556
56340,0.976719328839778,276.22086200733224
64227,0.9898094933636156,260.71203465150415
35539,0.9754596699250508,277.83285887083844
9233,0.9763389983776932,276.70517530724476
97645,0.8925122274888609,413.56918871190976
106742,0.8683245665237448,564.1921200122173
84955,0.9513142591710638,267.9190800240939
36443,0.9705787789326829,284.30207548216833
2970,0.7609721041278542,386.7102271145767
48583,0.9438716052615816,327.6448446917327
67490,0.9769446838137488,275.93486458784605
45242,0.9683824606916444,287.3352367445774
83608,0.9797227175928928,272.4673339127244
86807,0.9819168072266722,269.802211550858
92793,0.9879317195150332,262.80755843298
32458,0.9851393037920227,265.9998482058453
18258,0.9860403518108132,264.95960957937314
93246,0.9586210293669328,301.8439097708148
29747,0.9413881687908868,332.5532334539448
44469,0.9613078745008968,297.67198424815695
18998,0.9849814457208608,266.1831053719717
100686,0.9465886771528322,322.479331791006
21670,0.9765438913302183,276.44400827086207
106701,0.9822277027165386,269.4296577856776
21844,0.9871173728657532,263.7289742964653
61174,0.9870625870132096,263.7912424626936
933,0.9881464044148895,262.56592835112167
563,0.9909351381374936,259.4749337082575
90185,0.9695111141525052,285.7667016296
29080,0.959605365916013,300.2987847464624
32967,0.961810512232762,296.9072740857539
110889,0.975658435756202,277.57697763145575
54059,0.9183298896865904,389.30884484055775
86664,0.9855578273631652,265.5154520232718
72104,0.9881987739808372,262.5070675963693
82239,0.9539975316212096,309.37451645852036
59755,0.8835280394965509,501.5694780400148
1785,0.93378481175955,348.82384517031187
36377,0.916949250171462,393.5448659703842
73334,0.8173910817439033,551.6578998757052
26731,0.9808102166050702,271.13844687301116
78548,0.9813581933526786,270.4747562503117
54472,0.987584798721665,263.1991447816682
70631,0.9759298114076784,277.2285449886564
44942,0.8434784866930267,558.1339873116257
54130,0.9869813488891812,263.88364083222274
11938,0.9879009317450009,262.84225698872274
15837,0.9860422403019036,264.95743964382876
64537,0.9416497124246666,332.0275308610455
65402,0.9856139889206272,265.4506125600052
18680,0.987371475908572,263.52410584129393
69375,0.9571319077343968,304.21929057840754
71042,0.8805237755676395,585.0685763174606
69164,0.9687322780125722,286.84794085133166
19288,0.985992369506543,265.0147578180528
17115,0.9838334761909184,267.5746941403735
105949,0.9262693568623482,367.07631762768597
55257,0.9842366611221204,267.0518446348331
6583,0.9850968181598472,266.04913978767615
24751,0.9864939635134076,264.43961943139857
19545,0.9704401713911532,284.491181012586
38187,0.9650288668318852,292.12328527200515
38983,0.9810777428539654,270.8451493690459
100340,0.9804285260543164,271.6042098188881
71337,0.9797134407964879,272.47873807839966
73505,0.9191861816218772,386.7411233831589
240,0.9807763938317344,271.17954093126974
83153,0.9719316901140492,282.47227056034967
371,0.9829635385924042,268.55280780597866
50283,0.9653342962549544,291.6790936737581
31513,0.9829317597690536,268.5905303417733
24174,0.9136419075918149,404.2070093361409
46907,0.8931574522009782,493.37336271257135
94141,0.9305646230377088,356.35244236750225
5483,0.9800473909731096,272.06894508574953
91282,0.9711853222477718,283.47815741488625
41378,0.8909029454411441,506.78439897821147
7904,0.9818509378923758,269.8813045698572
41632,0.9836585340008926,267.7309187993643
84817,0.9258996765204917,368.0386800556853
54335,0.984205453932246,267.0883949149247
52362,0.9785292497647085,273.94400263376207
21141,0.9679008886041344,288.0109425806238
8040,0.9634360377487784,294.4670396785705
13042,0.9821916359085684,269.47281004908973
40276,0.982156113090086,269.5153319802337
1203,0.9297587629297044,358.3026424456681
54902,0.9629571580153132,295.1807819581213
42127,0.916461376441506,395.0709828139176
61200,0.9581994389971216,302.5117348408649
29807,0.9832183170149662,268.2508027885239
32558,0.9654185135670617,269.9424815191345
25499,0.9890990009566044,261.50018745249315
71523,0.9852549098544504,265.86583433500266
38791,0.9896224865883868,260.9189295413163
12101,0.9223024192170608,377.7584747083757
4730,0.9858332753790662,265.19780722713017
17126,0.9778035442503752,274.85144498339866
85187,0.7235644366447661,463.844810269579
16129,0.9776132707633912,275.0905771028138
51250,0.9433464568244778,328.66747002782034
112931,0.978987253077374,273.37503010723174
17857,0.9269503458223278,365.32048063185243
31762,0.979960412636304,272.1755332453611
87034,0.6046723533256808,678.8243678286412
59018,0.9789042016529385,271.85777904826256
81008,0.9851910652305896,265.9398244593019
91203,0.9701756304645816,284.85295482889586
111875,0.9573644883916934,303.845232306278
70722,0.8842175318106357,411.97896834218295
55926,0.972792556042244,281.3228332669438
67538,0.9113995954685434,411.8853497947838
113041,0.9494651612249426,317.22863872077414
30934,0.8961125949023683,477.19895680948946
87109,0.721554048462391,620.286292681323
26979,0.9783134713978144,274.21305806833766
61557,0.974170911467408,271.1864753463405
29950,0.9866478134669928,264.2638129894911
17,0.9765336226081645,276.45708295493245
68226,0.9612849925687091,297.706926823629
79507,0.9681051045921422,287.7239260260675
23107,0.915822165116577,397.0943032739335
27741,0.8759988073276559,410.3686059055956
34314,0.9856729758230528,265.38255222345595
79354,0.9793168801679809,272.96730570054353
97813,0.9137256034675459,403.9277267935066
730,0.9775458623593378,275.175415744377
19260,0.9668833821663954,289.4515384693082
79119,0.820313342964829,552.3828815669206
77689,0.9867059160175046,264.1974917498975
36363,0.7943510400946593,491.4916624726584
6264,0.9778160994782719,274.8356836145372
26935,0.9777584648586218,274.90805424187334
78464,0.9381649987425555,339.2100471912132
44785,0.9519034940227604,312.94216746022937
31835,0.9806678762560144,271.3114895113343
42606,0.9671798426381836,289.0299827866488
55554,0.981104267049824,270.78181402436496
106579,0.7342703860831871,380.83334568572775
68977,0.9424041089870614,330.5229114011022
85323,0.9688324246703752,270.4314275298588
85288,0.6207171083211371,684.9965550201348
52701,0.9855738912196624,265.4969068999226
107848,0.9495527120183244,317.0721790219628
97392,0.9838180312212059,267.54315579429726
57996,0.9665572351715336,289.9170540651702
113716,0.9782860405870809,274.2473076906522
97317,0.9694295162620972,285.87939906231196
16466,0.9782719921322188,271.7688975391065
38691,0.9789088665325172,273.4722052372422
49638,0.9892006086318744,261.3871256718215
541,0.8047495412273046,251.0
45882,0.9816509423642674,270.1217965821314
18853,0.8757934656341486,634.3088340798315
4572,0.9889879539223744,261.6238902503827
99403,0.986141274641354,264.8437057530439
55514,0.9846691641823652,266.54652977432943
103119,0.9279854321311456,362.6928697671832
64141,0.9702298024048668,284.77878339108975
76939,0.979776952598804,272.4006950755281
17453,0.9308974791548322,355.55486948261205
107821,0.8998482046150058,458.7010677143702
62063,0.9876493710820876,263.12615024370433
108737,0.9861557749866084,264.8270629188177
110123,0.9792478186329964,273.05260765897935
109498,0.9816547078979052,270.11726247515446
108324,0.9051461765783811,435.5366373504238
10990,0.9160835255286534,396.26371331360974
18649,0.9863414936133988,264.61412667333934
90653,0.9541175066461156,309.1731781000924
98585,0.9330730496949998,350.4526525460248
9888,0.9771399139705412,275.6876793460963
61129,0.9656496100246704,291.22226609737334
26829,0.7762887310957679,390.01291627342687
110111,0.9374211629142029,340.7949058924351
56138,0.1648924627188755,370.6260056599921
27858,0.9751873773302212,278.18432839802733
86241,0.9514875749064772,313.6630708291158
8305,0.9828176579570762,268.726096624929
19363,0.9856096028933856,265.4556750029299
48827,0.9663903226903988,290.15600407158195
38241,0.9831956031374248,268.27769338425014
41847,0.953755414115301,309.78182809991586
23347,0.8434164756023063,789.741590042106
2423,0.8170311664619494,604.0242771948406
32271,0.986933940586104,263.93759721657784
49130,0.9698249014187792,285.33433477912286
8225,0.9735000395821714,280.3867049591286
88846,0.9850821002772118,266.06622021596024
34908,0.8281488086633519,400.8391578033339
45794,0.8614702301136911,496.67229042047495
64211,0.9863024352911104,264.6589487265219
2611,0.9634327471538794,294.4719296158132
69544,0.8901973728509908,511.1940677428169
90530,0.9624401990375016,295.95608649859264
40940,0.9602790856539192,299.2524684246058
9467,0.8769336904117132,621.3486504855075
77485,0.963536260047764,294.31820195681627
106783,0.9846092637855918,266.6163769545483
110503,0.94913519136518,317.8200656996382
20612,0.9624069271051346,296.0061579927602
51833,0.968527868514582,287.1320190649402
11543,0.9658576052287532,290.9218834934319
38547,0.9856136840410163,265.4509646424301
110186,0.9763715666804798,276.6636218754977
16478,0.9839113365709004,267.43346260692374
110370,0.9853557203815828,265.75007894708125
2582,0.9650792777786708,292.0498606497713
55197,0.986743988909232,264.15405465727144
66699,0.9849498155168624,266.2198613792306
85881,0.9799910512102479,272.1379752303993
100517,0.8472497733667228,503.93392687598134
113642,0.9781017979709824,274.4776187843705
25917,0.942065474966885,331.19616576762706
39337,0.9751937333047506,278.17611185149514
91854,0.9445999241466584,326.239802184837
102173,0.9129967546906216,406.3771266941832
67598,0.8958703544696114,478.4700682824257
3318,0.969065358397304,286.3836751037293
111501,0.9860381514525745,264.9621379598399
55471,0.9588769006913122,269.00657704952545
56699,0.9513873493588856,313.8374109038318
36379,0.9798038474211371,272.3676517011069
39126,0.9593607948982958,300.68088567042446
45286,0.983401112412132,268.0346321412143
62671,0.9888793213735324,261.7450380209066
108685,0.9184161795113313,389.0480623247048
53311,0.9735693723060348,280.2953615530376
76703,0.8675737676606385,662.3899316912064
40596,0.9780465437074789,274.5467804393803
33861,0.9708729904304018,283.90169352294015
105734,0.984299966960285,266.97773710517754
63398,0.9754980129139494,277.78345334262093
95002,0.03584126217452435,251.0
27839,0.9660440841576216,270.0344835433252
35984,0.9847393161548492,266.46478656697195
38573,0.9423213889623986,330.6870659584107
53998,0.988581886127112,262.077431072566
105924,0.9440000558189616,327.39593333905276
33061,0.7974976342683534,642.9083095475658
23505,0.9898290963841856,260.6904732661528
29143,0.9721517144685524,282.17740210396863
26013,0.9004056751376888,456.1055759218182
61739,0.9862766227135609,264.68845767498107
36627,0.9767878694730028,276.13380098706625
68964,0.9649996319044496,292.1658890309002
41861,0.9782953637649136,274.23566644824444
81967,0.9830334631742116,268.4698374564059
17243,0.7064763882687541,251.0
83527,0.9781904271903796,274.36677020438316
62335,0.8190461262022053,251.0
97278,0.9852036525810292,265.92523430366884
75436,0.9868973289693004,263.9792849372531
57411,0.9563132031118724,305.54516381745765
49715,0.9098134105891676,416.8802515115541
61363,0.9776888330556284,274.99555753177947
99711,0.9754992626044804,277.78184347052036
108464,0.969984723916199,285.11472891064386
50910,0.9692250867588827,286.16221932117605
29695,0.983123441337396,268.3631676039595
19978,0.9792025089526832,273.10860733124036
109491,0.8969718661711408,472.76383881569427
30458,0.932588017370541,351.57384570915883
102908,0.9841622863371604,267.1389731906775
31485,0.9782170169749832,274.33353952423136
14662,0.9355604883528365,344.84349253048447
35264,0.9196236093878438,385.4464758939127
95210,0.9657721897103032,291.04515628193656
19350,0.9737968190127804,279.9962519995629
8891,0.9830442475703248,268.4570467989703
82982,0.9865625434386598,264.3612175332644
90861,0.9399590970242034,335.4634014543208
4887,0.9454868774225031,324.54910419595944
95441,0.9748276642586956,278.65030080514646
109730,0.9890783623355264,261.52316722919863
86149,0.9580307157860064,302.7800309199579
84028,0.2265102032894908,277.4730041647829
70235,0.9825401882700368,269.0564407860768
107798,0.9859116831385948,265.10755508010595
83208,0.9830221548909458,268.48325044030287
100504,0.9768504560026926,276.05436127458916
98598,0.9757651506155808,277.43983394677
91456,0.9554073612729636,307.02901413405516
77699,0.9663737145620204,290.1798061667043
86884,0.9824107133549296,269.2109256861387
54632,0.9769941509432024,275.87218238808293
94363,0.9776018724141968,275.10493139086606
73097,0.5357661031862677,591.1746158685999
1532,0.9708667716772684,283.91014212568615
14207,0.9842138164143124,267.07859944834433
78777,0.9887342335167056,261.9070515389539
73798,0.9628435681953412,295.3507081222431
12878,0.9596459014211964,300.23557510160146
49661,0.9773468315458992,271.6394661081828
56981,0.9663047525670992,290.2786928741809
70185,0.9346088080394414,346.96222876770474
59851,0.9910850934916552,259.31119057790204
107483,0.8903715710764664,510.095433318154
76527,0.963812052950255,293.9095840196933
63588,0.9843090980507532,266.9670531426763
40883,0.98292943778013,268.5932887747489
92065,0.972681468436368,281.4705332765964
92667,0.9461622374835974,323.27646327603543
88987,0.9540363847784418,309.30927853134654
57025,0.96964738855825,285.578732167003
94299,0.9829012441108036,268.62675265973706
70371,0.9835718663080169,267.833078479316
67464,0.984715193829393,266.4928866190002
65614,0.8956312307470354,479.73399921474515
97224,0.987849503896896,262.90022922658306
82015,0.9693548343549026,285.98263874564134
57111,0.9673358862918838,288.8086994526958
89018,0.9344778660722732,265.4719431164615
21914,0.8094588824773574,484.8084537718106
17041,0.9736967034242244,280.1278154313637
65029,0.975309529448124,278.0265412389673
91948,0.9629457119435038,295.19789374959373
38033,0.9786208183960724,273.83001796130975
44878,0.9437224998844224,327.93438422199927
21725,0.9588715279979552,301.4488320696079
1984,0.9682543360181408,287.5146326220932
10796,0.9865117970435391,264.4192268068626
111869,0.9578463219026064,303.0739220714362
71905,0.9722957484047235,281.98477984823126
31724,0.9244542644695614,371.8652658988674
35676,0.97127429925662,283.3577836379842
24135,0.9827251406198716,268.83613294871975
19381,0.9798763204731208,272.2790451989828
109279,0.9583999414243504,302.1936702003469
44173,0.8811778072784521,579.0948080308124
41794,0.9904888916326656,259.96367943629843
32555,0.9725392541456424,281.65985844779857
5460,0.8889453177254484,502.7479385556822
19210,0.952573003987263,311.7903733905471
108312,0.9045209517563714,415.8721299575293
18506,0.8686798361524459,498.2698130264375
49761,0.9785359947854779,273.9356022537702
50722,0.8334965896252009,500.75663261142665
22172,0.9766919680674402,276.2556351342001
55784,0.9287714974969206,360.72975404881254
81365,0.9885779382485492,262.08184995933266
18071,0.9815318156563916,270.26528925558466
49545,0.9371661130998534,341.34268667710677
47832,0.9116423821302052,262.09437077277505
41763,0.8852469911370906,545.4776701729687
86331,0.8838456929095033,501.65030481475264
9178,0.9742862958936216,271.2031205480764
5035,0.9821941055129101,269.4698543657187
36361,0.6773066460059545,513.7739755666946
91169,0.9840656630729194,267.2522678321251
79064,0.7451224895689931,584.0704606163648
7966,0.972272501587624,282.0158469372225
18685,0.9425231864611004,266.64459036049846
99109,0.955042369664074,307.63198822107006
233,0.9855408379983928,265.53507405226316
86917,0.9745824158810832,278.96908667827415
100637,0.9698378590036948,285.3165140233996
89914,0.9539112230346504,309.5195593907527
62554,0.9834368119274004,267.99246220168027
76687,0.8662678717841357,616.9162712856687
55104,0.9804198234741268,271.61368626759173
25341,0.9768904438980406,276.00363463300107
58071,0.8379806533957124,402.823722352025
7151,0.9636135994769768,294.2034737747208
21041,0.9851382619311448,266.0010577086282
41724,0.9609987155447891,298.14476025872057
91225,0.8907275234122263,413.22694107253824
81936,0.9775291522741232,275.196456412
19787,0.9501746329912786,315.96630143121695
29633,0.9698965188872074,285.2358762961967
13823,0.970111325754406,284.9410642320827
19103,0.9806026908602378,271.390824720838
27504,0.8477302096279886,493.59610391307524
8398,0.9875771359354688,263.2078080683495
36490,0.9853654620445806,265.7378306804733
54757,0.9146488078085672,400.8806378538459
16781,0.8606223467697673,407.3548200269238
8919,0.8025444652640027,395.55513757397785
54532,0.9761725478234928,276.91778377960975
21472,0.9774605121659116,275.2829392028084
107085,0.9792130512995206,273.09557516216114
1691,0.9780275041375296,274.57062215864755
58738,0.93658388457341,342.601623877794
18469,0.8167620213910415,721.5939273799238
13532,0.9012551031014612,452.2265539552526
34351,0.9731181332052936,271.0386425158889
6487,0.9787648220266968,273.6509958090684
55919,0.9653971652834491,291.5878686725261
41437,0.9861771866369776,264.8024922949727
15763,0.9666391848185496,270.11785494356235
13375,0.8525816415787594,658.2400181419005
73018,0.983328139144886,268.1208777929507
27358,0.1889498354253369,251.0
47857,0.9129240740596554,406.62354489376617
28430,0.6945781368711181,466.275873533977
39036,0.95858129595423,301.9066939879175
49493,0.9913460329116632,259.02814878737775
82147,0.9785864964843723,273.8727285643429
8958,0.9475946774616809,320.61828443208054
46998,0.9776483619075714,275.04643705425906
53193,0.9767214320574452,276.21819003525707
89825,0.9766315023936064,276.33251724233156
104055,0.9537750329786812,309.74877415407843
45162,0.9847353933527236,266.4693542708963
105597,0.8596304235255898,506.7202525527118
76271,0.9848163418389002,266.3750996644434
6384,0.9835606878950591,267.8462619337528
55047,0.9762466141755276,276.82312926276086
106361,0.9003271630943429,456.4686957068958
44462,0.970969649787508,283.77045677998643
77449,0.9828364300032136,268.7046342878783
108619,0.6199556261739251,251.0
23457,0.98612671457226,264.86041952023913
76950,0.5304036593898916,408.79050227544
63395,0.979777663722204,272.39981303391596
96752,0.9901500195893131,260.3363015476747
95217,0.9200047376780368,384.32767702491014
71818,0.9581851105583448,302.5344971211692
72519,0.9870687475817324,263.78423886711323
22917,0.9706967975126072,284.14130236815015
